tickerSymbol,Risk,EPS,MarketCap,ROE,LastPrice,Beta,MrktCapRank,TtmPe,PB,PE
MOTILALOFS,3.885921707,41.10159439,54531.35693,32.43519764,909.95,0.56544402,167,16.11018256,6.218836108,22.33921204
SYNGENE,1.756987843,12.69525963,36768.72852,12.95106529,916.5,0.979345205,227,76.2994989,8.635616638,72.09554612
RBL,3.371896009,52.10953714,708.7132226,14.85634198,916.85,1.073083389,1641,15.61042341,2.521393278,17.59466789
JAIBALAJI,3.24588851,56.9115686,16976.08686,85.38685565,930.45,0.872823845,388,19.52261703,11.28639129,19.30043869
CREATIVE,3.597788924,32.98685037,1317.652698,25.16204563,933.6,0.750549419,1328,24.29748659,5.881065378,29.90587149
ATFL,3.435028271,4.271774478,2283.887422,2.110855393,937.2,1.14323034,1069,537.3852758,4.565492098,219.3936044
ZYDUSLIFE,2.027208918,38.24244047,95687.82128,18.47097026,950.95,0.392081233,99,22.23746718,4.329452224,24.79280251
ASALCBR,3.453600513,28.01024387,1721.411028,12.88123521,952.15,0.762421578,1210,44.66556897,4.070876952,33.99310877
TATACONSUM,1.751183994,12.0754479,94992.97462,6.656422574,960.05,0.959546078,100,82.58535142,5.448053818,82.57889008
JPOLYINVST,3.405970712,281.1748461,1012.456442,11.80068552,963.15,1.408490116,1456,2.561170832,0.38171621,3.425437093
JSWSTEEL,1.913554958,29.0199729,236358.3553,11.99858392,968.85,1.266087354,37,47.29058729,2.961438822,26.8223281
ARVSMART,3.913224229,9.170936123,4414.68456,7.412823096,969.1,0.929600457,813,64.43854269,7.05029714,106.1988107
RKFORGE,2.809921785,20.04487015,17629.89396,17.04644173,975.35,1.512926391,373,39.05863031,6.568245698,51.63545664
RAMCOCEM,1.895034127,15.2332462,23111.75769,5.102218001,978.1,0.801895602,318,83.62311921,3.191574895,64.20824472
CREDITACC,2.316632404,90.85801864,15685.24459,24.76554237,983.1,1.639867579,422,11.75682057,2.387411315,10.84785888
BFUTILITIE,4.195209639,2.68,3718.736574,42.55493801,987.25,1.117069759,878,147.6861229,9.106515267,368.5566476
ADANIGREEN,4.073587254,6.94430206,156565.7701,8.8716832,988.4,1.276147151,56,138.7994416,8.973278893,142.3325183
AHLUCONT,3.070482577,55.95516541,6621.385368,26.50586222,988.45,1.167259086,685,19.49071402,4.138495183,17.6650358
GOODLUCK,3.119701189,44.70257314,3249.133326,14.90089785,992.45,1.257909672,930,21.57745601,2.823148455,24.62583997
THYROCARE,2.605344825,13.36573157,5295.91599,13.31514325,999.75,0.508792098,759,63.06914362,10.03717755,74.84335769
ALLDIGI,3.165314146,41.99936397,1569.852345,26.93942838,1000.25,1.691480303,1256,20.63423166,6.395552614,24.52894288
MAXHEALTH,2.812645495,10.88759337,97811.06651,13.37284174,1006.15,0.728310957,96,92.36521352,11.63290175,92.48049101
KOTYARK,4.98934809,23.36245102,1035.723728,20.11228833,1007.6,,1444,36.36670394,7.185041472,46.63321604
KSOLVES,2.625444386,28.81241565,1196.2704,147.782825,1009,1.544960474,1379,32.78351329,50.17912752,35.01962529
KRSNAA,2.715156646,17.84655094,3262.234756,7.339769462,1010.3,,926,47.15574958,4.028395248,57.4033918
WINDLAS,3.66753476,27.88722202,2118.24652,13.65391159,1013.5,,1108,34.59491295,4.707842201,36.40849983
NELCO,3.362142429,10.37363447,2317.77898,20.751326,1015.75,1.531537749,1067,110.8454797,18.75529196,97.92053147
POKARNA,3.427855307,28.17700942,3159.92768,15.89129308,1019.2,1.978408809,943,27.52790034,5.334831983,36.17133333
NAVA,3.437227367,86.56543605,14909.09055,16.28278088,1027.5,1.440045851,433,13.06508452,1.791833088,11.8696335
PUNJABCHEM,3.018651351,43.69531205,1266.499778,17.54477881,1032.85,1.441644453,1349,32.1283556,3.836018227,23.63754718
AJMERA,3.849108297,28.98136178,4112.438698,10.9009964,1044.85,1.509995195,845,32.63063317,4.138761219,39.98870768
UNOMINDA,2.768057674,15.34833299,60078.99727,18.15220002,1046.5,1.191284771,154,64.82762047,11.41105897,68.24754606
SWELECTES,5.326847788,40.90044304,1597.809098,7.463315397,1054.05,1.13095963,1244,27.18286999,1.862725988,25.77111448
NESCO,2.275466252,51.48739795,7432.468881,17.02784779,1054.85,0.718725258,642,19.7919444,3.236433216,20.48753757
YUKEN,3.788680144,15.064,1376.44,7.862377085,1058.8,,1313,53.41249515,4.923242006,73.09824748
MAITHANALL,2.485681796,119.8699485,3091.064379,11.69215614,1061.8,1.032722659,951,3.734116598,0.979458846,8.857933227
NUCLEUS,3.440894788,71.56376997,2988.973891,27.60608025,1067.85,0.835700715,964,19.07328116,3.844636102,15.6000725
SALZERELEC,3.916918065,27.33761484,1894.70527,10.26788712,1071.5,1.135143264,1163,28.17405605,3.944015965,41.29697623
PARAS,3.841455578,8.220499963,4353.931972,7.48435895,1080.55,,821,96.02849518,9.82230237,135.8057384
AGARIND,3.276494633,73.02549862,1619.255448,23.88245712,1082.55,1.641647112,1237,13.15612161,3.168673336,14.82427399
TCI,2.380334992,45.17353448,8326.837565,18.61453599,1087.15,0.588967032,602,21.97634617,4.087634047,23.7373858
APLLTD,2.746065778,31.3293759,21389.01634,13.4038985,1088.15,0.678883111,331,33.07000269,4.439213054,34.73257825
HATSUN,2.450914929,11.99710935,24310.74597,17.74219779,1091.4,0.763351511,303,79.86185069,15.46239209,90.95609836
HOMEFIRST,2.957703426,34.63716294,9781.281084,15.52393864,1094.5,0.517881313,540,28.57600597,4.610593116,31.99320016
GESHIP,2.829075756,183.101476,15805.03856,23.06004417,1107.05,1.113025892,420,5.583319871,1.274862053,6.045887643
TATACHEM,2.694843158,10.51629524,28205.34132,1.224974861,1107.15,1.327525077,272,-81.04983138,1.220270889,105.2438109
GOCOLORS,2.074171388,15.33078275,5994.187089,14.72850981,1109.85,,716,69.91120934,9.925794153,72.39356388
BDL,3.573123685,16.71529412,40935.86719,17.89402364,1116.75,1.213338242,211,73.95152595,11.25595085,66.81007179
JUSTDIAL,3.180533055,42.85940754,9551.724474,9.438299842,1123.2,1.392845344,546,26.31836573,2.373983963,26.31836573
KIRLOSENG,2.894832322,30.50536005,16309.18927,17.80341185,1123.9,1.353284134,402,31.05447516,6.130651876,36.90947398
INDOTHAI,3.660811203,15.93,1145.858383,23.3800543,1128,1.129959765,1402,65.96766743,15.26793315,71.9308464
360ONE,2.854340434,22.49688873,43912.5457,24.45830932,1132,0.997181008,199,47.52697191,12.72927032,54.60333209
BANCOINDIA,3.743938683,37.94954183,8122.730674,26.44033122,1135.75,1.299023117,612,23.62288985,7.724898406,29.92789755
JUBLPHARMA,3.179571933,4.854370827,18003.37222,1.426074411,1136.6,1.882412301,368,30.35469941,3.320981391,233.5067733
DCMSHRIRAM,2.78680621,27.2717908,17652.00342,7.032168514,1140.15,0.973186484,372,33.84852046,2.706490766,39.48110808
FINCABLES,2.955130561,42.61101027,17438.90881,13.99043818,1140.25,1.285920775,380,24.95229409,3.525960867,26.75951574
NEWGEN,3.499876579,18.03069942,15981.80203,22.81080297,1142.6,1.307691115,415,54.8204371,13.06215021,63.51815122
AXISBANK,1.793274579,85.6219105,355760.4001,18.34298083,1149.65,1.48959274,17,12.77789172,2.258466957,13.48282057
BIRLACORPN,2.432925595,54.61438931,8865.6256,6.646726697,1151.3,1.088027141,579,28.60709754,1.328420438,21.08052501
VIJAYA,2.891351053,11.62624212,11869.09728,19.69764782,1156.5,,479,89.54430238,17.98593336,99.88300328
MGL,2.982116526,129.2163102,11642.93669,27.53963879,1178.7,1.105717087,484,10.19762702,2.267319822,9.121913468
RIIL,3.539217266,8.814569536,1784.1405,2.949519124,1181.55,1.380845881,1192,133.6434831,3.785171316,134.0451165
IMPAL,2.870352486,59.23076923,1476.3216,4.299811825,1182.95,0.611899919,1285,18.81863098,0.713140274,19.97188312
MANORAMA,3.521247214,6.728295166,7085.731055,12.62375848,1188.9,,659,117.6836249,21.02528428,176.7015226
SEAMECLTD,2.811106829,47.07571288,3171.26025,14.04845184,1189.35,1.561654852,940,19.97141035,3.475658414,26.49561576
ADORWELD,2.426479198,46.46847325,2071.631098,18.42569508,1190.4,1.050028874,1118,55.91446957,5.716736844,32.78416043
DRREDDY,1.454227753,66.93222806,99957.20874,21.64455801,1199.9,0.277908828,94,18.72278578,3.537707177,17.92022244
ADANIPORTS,3.122937727,37.54684401,259205.8727,15.94655906,1199.95,1.176640329,29,26.4336647,4.740410309,31.95874465
HIRECT,3.983240691,7.290910663,2067.673271,10.57399255,1204.75,0.65178708,1120,87.0232858,16.60381652,165.5462987
INDIAGLYCO,3.2761641,55.86938617,3762.286673,8.75307405,1215.15,1.156430611,874,19.40023035,1.834349091,21.74983624
GMMPFAUDLR,1.916501574,39.7956066,5487.253975,20.03291978,1220.55,0.695492745,748,53.54463286,5.632400948,30.67047105
AUROPHARMA,1.97002227,54.15191884,71055.27056,11.19161097,1223.4,0.924253946,135,19.83875279,2.380347279,22.39393078
KAJARIACER,2.141848206,26.50925612,19509.2628,16.6184058,1224.9,1.053509126,348,51.24307313,7.291519617,46.21843311
LGBBROSLTD,2.292052144,86.44126021,3906.661498,18.02212253,1224.95,0.954624599,865,13.79665736,2.376734033,14.39660045
GANESHHOUC,4.212694971,55.24836039,10349.17174,33.36507856,1241.1,1.314877497,519,21.3081837,6.599226993,22.46401506
SJS,3.091914688,27.58808798,3894.999214,17.10988257,1244.85,,866,37.3477727,6.935539912,45.93159451
CHEVIOT,2.6842015,115.3090267,730.353503,11.57693623,1249.45,,1620,9.381547887,1.167109053,10.52685937
SUVENPHAR,2.595434801,11.79541756,32051.00079,15.86271019,1259.05,1.661762358,252,131.8428662,15.62952634,106.7406027
DENORA,3.434648957,35.80958868,670.0823267,17.17486561,1262.25,0.83725871,1666,36.65658242,5.598482134,35.2489388
NH,2.044547906,38.62139826,25644.40067,31.46056219,1262.65,0.802218366,295,32.93232396,8.888596427,32.49129026
ALBERTDAVD,3.290675251,132.1322226,728.3194786,21.71446671,1269.45,0.866993945,1624,10.6292977,1.901716744,9.658128612
ARE&M,3.377146237,52.81401993,23243.3061,14.5931092,1269.95,1.155557446,315,23.65971712,3.418771756,24.87564599
CHOLAFIN,2.298832458,41.12333716,107543.5257,20.15395703,1279.15,1.712016529,87,27.91743049,5.488807656,31.44492369
LODHA,3.171822806,15.82301462,127778.543,10.23220791,1281.95,0.767127588,67,61.81835657,7.281990462,82.4856646
RELIANCE,1.604618601,48.96377587,1750006.463,7.935513764,1293.2,1.004377813,1,25.76683987,1.890288558,25.13618683
CLEAN,2.099527256,22.96865969,13802.1325,22.05253098,1298.85,1.024967921,447,53.58802804,11.47147328,56.55916281
UTIAMC,2.418936957,60.23288189,16595.92667,17.32101956,1300.15,1.132525276,395,19.71480954,3.337065331,21.67475535
ICICIBANK,1.517028724,63.19774374,917759.5188,18.01908241,1300.7,1.262495968,5,19.37520584,3.398703247,20.73733818
SHAILY,3.726423495,12.49032267,5980.051621,13.31458585,1301.35,,718,81.69469428,13.02361135,104.3821194
ARMANFIN,2.956471346,183.0028065,1377.250281,29.45883791,1312.85,1.3642451,1312,9.879844199,1.694680975,7.934840591
Grand Total,3.3604491,33.40374953,28232.47461,14.41656952,1313.633159,1.13970572,1021.70303,30.10619191,5.149627644,51.418925
V2RETAIL,3.587884515,8.069159686,4582.568842,10.670194,1324.85,1.922219203,801,110.237403,16.68147808,164.6629121
BHARATFORG,2.54262821,20.42096775,61709.11729,13.67852384,1325.4,1.428438352,150,65.16824788,8.612204815,64.87979276
EXPLEOSOL,2.089443452,58.27417587,2069.557196,15.84748287,1333.5,1.340048813,1119,18.96588339,3.386332644,22.8832065
DEEPAKFERT,3.486380689,35.05367745,16898.82644,8.318396588,1338.65,1.028526954,391,24.9248904,3.102956725,38.18857527
MAZDA,2.887899462,78.70162297,537.090525,15.83283102,1341.05,0.983264458,1784,18.20028889,2.530461837,17.03967402
TEJASNET,3.876394658,2.680053413,23633.0543,2.057346324,1345.25,1.656860817,311,51.989912,7.503771816,375.246972
DSSL,4.525987266,42.36759438,1715.319065,41.01665206,1349.25,1.059271159,1213,27.18844611,10.8791721,31.87140589
NATCOPHARM,2.350301088,76.79075489,24202.22118,25.8844587,1351.25,0.657870595,306,12.44458103,4.134940661,17.43299084
SYMPHONY,2.895519442,21.3268641,9371.242601,18.17635221,1364.65,0.87712737,554,40.21992533,12.51150532,63.26363735
BATAINDIA,1.439853968,20.42441643,17612.12881,17.70665408,1370.3,1.012582686,374,50.65468896,11.53464153,67.09126817
ISGEC,3.662314629,33.13907573,10329.05792,9.726122264,1404.75,1.069301322,523,35.46579425,3.944586646,42.38953469
MANYAVAR,2.294591533,17.05632144,34322.34034,27.59514418,1412.95,,236,85.1924651,21.42628682,82.8701749
KPITTECH,2.609026949,21.95643717,38368.64209,31.07674053,1413.25,1.745979025,220,52.7346025,17.73886928,64.53500537
XPROINDIA,3.177774818,21.8054213,3161.545495,11.05192237,1425.7,1.227899675,942,67.15262309,5.64037946,72.04980617
CARBORUNIV,2.397481421,24.26291851,27170.34032,14.84643066,1427.4,1.04524472,278,57.20553378,8.321645908,58.907164
MACPOWER,3.382435591,24.23996465,1454.404781,22.48284814,1453.8,0.6222088,1290,51.28366646,12.2106018,59.97545488
TTKHLTCARE,2.11334328,44.47170495,2060.626461,6.430947142,1458.3,1.089533362,1121,25.78038861,2.058732428,32.79163688
INDIGOPNTS,1.911768597,30.94656677,6950.618272,17.55617392,1459.15,0.718544505,667,49.72897097,7.70458939,47.18041184
ERIS,2.020598806,28.81988483,20002.10719,14.40385396,1469.6,0.739449079,340,57.40144405,6.207920843,51.02838714
ROUTE,2.328159288,59.90174265,9271.88676,18.75761084,1472.6,1.000972303,560,24.81569135,4.271105544,24.71975781
EXCELINDUS,3.163811749,13.52351963,1856.062674,1.273976042,1476.5,1.204916649,1170,24.39619708,1.300619928,109.1801573
COCHINSHIP,4.596843518,39.69731274,39568.66472,16.61055732,1504.05,0.912482528,216,45.66967685,7.908450099,50.51727337
AMBIKCO,2.383718597,110.0087336,861.8415,7.517666157,1505.4,1.131049428,1533,13.31852109,1.003424729,13.68436805
SBILIFE,1.721165516,18.91537774,150847.8594,13.56275362,1506.75,1.023741168,59,69.1490034,10.11820454,79.6547941
CARERATING,2.80143781,33.75832088,4517.865778,14.32286286,1510.55,0.982300478,804,39.4987391,6.235065041,44.94494407
UNITDSPR,1.722860832,19.35792052,110248.2055,21.46341463,1515.75,0.86423791,82,77.79297597,15.48212408,78.30128235
IPCALAB,1.994584273,21.57433583,38779.95824,8.024294988,1528.55,0.370177158,218,58.65176159,5.018759964,70.85038502
ACCELYA,2.7438912,62.87575971,2283.941827,33.94827274,1530.15,0.703063527,1068,24.094755,8.074460252,24.33608766
TORNTPOWER,3.317431499,38.14327882,73666.53757,15.22353913,1532.75,0.768716888,132,32.8378835,5.847710861,40.18401268
CHOLAHLDNG,2.569035977,94.39471495,28855.76259,9.236194845,1536.7,1.524016416,265,14.04795437,1.304273029,16.27951311
JBMA,3.270995489,15.12425688,18171.03677,16.09061995,1536.7,0.895286074,367,96.99496517,15.24313534,101.604992
DHANUKA,3.064081465,52.45475898,6929.665357,20.6355166,1537.25,1.075567312,670,25.59055119,5.5178206,28.98471372
MALLCOM,3.468665561,58.17307692,973.3464,16.47229659,1559.85,,1473,26.11608264,4.098128079,26.81395041
OLECTRA,3.115931865,9.362732696,12896.11499,8.744531112,1571.15,2.015389003,462,114.8772046,14.06935883,167.8089134
BHARTIARTL,1.606144265,12.84920485,943871.857,7.044067163,1577.65,0.59918264,4,76.94461168,8.94123708,126.4057663
SANSERA,2.136909276,34.87175194,9795.104837,14.59721524,1581.85,,539,50.41486868,7.184796442,52.72705408
AIIL,4.45026577,252.2786939,26875.4394,62.27262686,1582.35,,282,6.590541997,2.59788822,6.27223003
ORCHPHARMA,3.909677537,20.13644869,8027.566344,9.919703787,1582.75,3.182464535,616,67.4585407,6.864277274,87.10466953
BAJAJFINSV,1.583074916,51.13520744,255126.827,8.984521645,1600.05,1.938676371,32,30.01184903,2.458441218,31.312396
GRINFRA,2.523961224,136.8966339,15544.1031,19.08977302,1607.1,1.375725774,424,13.57113194,2.044631051,11.74345223
AGIIL,3.497077056,42.63828589,1958.276743,26.2371874,1608.95,,1147,34.888237,8.717011986,37.59410141
SANDESH,3.085265635,249.1339826,1218.109074,16.27892924,1609.25,0.573040642,1363,5.579721838,0.965343526,6.459375726
CDSL,3.100616033,20.05358852,33814.11,30.32355154,1617.9,0.759582882,238,63.45063049,22.43534946,80.67882707
SMLISUZU,3.669306375,74.47041915,2358.37179,46.54183026,1629.65,0.979899884,1060,19.14418208,8.25789345,21.86309252
RAYMOND,3.222808645,148.5887544,10859.197,40.74365239,1631.7,1.411566008,505,1.385243009,2.148098613,6.630598872
SOBHA,3.716318515,5.040766457,18524.86817,1.96096439,1652.9,1.900640954,361,341.4722244,7.368448169,377.2117323
RPEL,3.375168321,11.31897911,3810.820178,17.83177185,1660.3,,872,123.168073,24.093192,146.6828398
VOLTAS,2.372225416,7.618899272,55029.44111,4.441338641,1663.1,0.855649901,165,99.28631684,9.3999773,218.3707981
GRSE,4.532227757,31.18758293,19091.80908,23.14414724,1666.65,0.813981361,354,49.61617786,11.40872041,53.43953726
IFBIND,4.071234123,12.42879971,6753.875511,7.271782135,1666.85,1.78732563,676,68.63694625,9.411624018,134.1119045
AAVAS,2.124196669,62.03673975,13230.4657,13.93442274,1671.7,1.087885042,456,26.96298213,3.506319555,26.96243265
PHOENIXLTD,3.030445731,30.7640918,60244.14452,9.369608652,1685.15,1.036778028,152,57.01158751,4.863324829,54.80626673
WABAG,3.684067204,39.49160794,10521.68756,14.45343534,1691.85,1.973127535,514,40.32843067,5.768785329,42.8407474
VENKEYS,2.720424266,56.13539733,2431.474194,5.926147966,1726,1.460076631,1045,22.40783516,1.774487822,30.74701813
HAVELLS,1.766084099,20.28035961,108382.5519,18.06056049,1728.75,0.895252814,85,76.82673768,14.55432321,85.28955265
KIRLPNU,3.660773257,20.59857658,11248.66699,15.49929644,1734.8,,491,59.32841239,12.16545573,84.39876192
SUNPHARMA,1.366370643,39.91264296,419751.6563,15.14993026,1749.45,0.783397699,13,37.97245154,6.255056835,43.83197579
JBCHEPHARM,2.041245128,35.65930357,27233.22018,20.45380101,1752.35,0.168485256,277,44.56207383,9.315821403,49.27930113
TECHM,1.866695577,26.756168,171924.1819,8.490228028,1756.8,0.916908227,51,52.52801158,6.333128837,72.91720328
COROMANDEL,2.023764084,55.81345067,51811.67822,18.92510467,1758.8,0.445828712,174,37.92088049,5.484557065,31.55035545
TATACOMM,1.989047132,33.97684211,50245.5,58.0035341,1763,1.957850591,180,54.25728355,28.06540803,51.88828304
YASHO,2.986867195,50.82812829,1936.097124,21.75455723,1770.05,,1152,58.00171132,6.56949925,33.41555271
MTARTECH,2.496182663,18.24146491,5459.827403,8.655878315,1775,0.217681669,753,141.7768736,8.072726927,97.30578155
AUTOAXLES,1.838014141,109.9459204,2684.264559,20.32092756,1776.25,1.446794238,1007,17.51559256,3.064438842,16.15566993
KOTAKBANK,1.682446529,91.6508401,354529.4312,15.03446607,1783.2,0.953679249,18,16.23168736,2.72774349,19.46551054
TEGA,3.090806748,29.17609718,11896.87865,17.3026718,1788.05,,477,70.36658572,9.982110257,61.36840321
ASTRAL,1.916553311,20.33047184,48103.07739,17.53861965,1790.65,0.941021778,189,91.53773052,14.71717222,88.0847416
SUYOG,3.661573177,59.8736694,1909.159207,23.76839892,1794.6,,1158,26.5197834,6.398201036,30.160493
VEEDOL,2.897117969,82.0305326,3052.616753,17.95727092,1796.2,1.110630479,957,20.59656402,3.689007424,21.35742499
WHIRLPOOL,2.369876601,17.10727516,22822.9735,5.778910863,1798.9,0.724502268,321,75.71817895,5.938101278,105.1556096
RANEHOLDIN,3.346653006,86.68696997,2576.287856,11.14909448,1804.4,1.601226034,1021,9.864787318,2.203235946,20.81512366
HDFCBANK,1.61727371,97.23567559,1385126.814,16.85673681,1812.3,1.095911131,3,20.02177785,2.948466929,21.62164698
PRIVISCL,2.524068149,24.29683187,7139.295462,10.68439331,1827.65,0.700233407,655,52.56826053,7.585875981,75.22174125
DALBHARAT,2.03900378,44.063168,34445.25855,5.122321788,1836.45,1.272459981,235,45.02648176,2.086706158,41.70128153
NGLFINE,3.163856878,66.88222642,1134.563217,17.03285379,1836.45,,1407,27.41815412,4.320006159,27.45796751
LUXIND,2.955907421,39.78353604,5536.948264,8.644059878,1841.25,1.058594806,743,34.41021853,3.563327861,42.74975497
POLICYBZR,3.102469663,1.486264898,84162.19274,1.179093534,1843.9,,119,401.7480201,14.32189609,1256.527213
BLUESTARCO,2.587198124,20.83905828,38027.42697,21.02891952,1849.45,1.151518998,222,72.3009867,14.55522863,91.64339551
VINATIORGA,1.972383605,31.28831449,19303.57733,13.81825805,1862.1,0.608129071,350,52.22829365,7.842009675,59.76894862
ICICIGI,1.702600595,39.00324705,92269.19459,16.94196996,1863.75,0.903225558,105,41.46408299,7.559944203,48.09218988
APOLSINHOT,3.965008851,42.64728503,485.260644,8.693947946,1866.1,1.083636575,1851,52.97605284,3.59186265,43.75659549
SPECTRUM,4.102994197,12.84236405,2924.831032,15.07487775,1874.1,-0.105303089,968,,17.23733517,148.2428298
CYIENT,2.521026978,61.66216433,20805.40995,17.02658222,1890.05,1.458406868,332,31.55203208,4.565693772,30.47072342
HCLTECH,1.660835142,57.86270392,511743.3281,23.49385422,1891.05,0.912515568,11,30.41022867,7.495764352,32.59096472
NILKAMAL,1.991467645,81.92313298,2827.8931,8.969744995,1895.05,0.922643494,982,24.45428139,2.00436121,23.1320499
INFY,1.683107292,63.39276676,797129.7589,31.94160335,1924.5,0.813178725,6,29.57919622,9.011086907,30.38652685
UBL,1.819944347,15.50764051,50927.07575,10.0583094,1926.1,0.74207104,177,107.8369452,12.17314339,124.2032918
MUTHOOTFIN,2.031845555,107.7151985,77900.05341,18.05287095,1940.4,1.222640273,128,16.65164388,3.024770227,18.014572
ALKYLAMINE,2.426451306,29.1267959,10036.72586,12.22214468,1943.3,1.055977656,535,59.66783104,7.920771074,67.41939853
OBEROIRLTY,2.429677679,52.98647269,72445.92771,14.78898295,1979.25,1.208227679,133,31.19804994,5.232864941,37.60299373
VINDHYATEL,2.884172491,238.5480281,2351.803762,7.656266927,1984.5,1.539556317,1061,10.18449577,0.591898906,8.319079456
ZYDUSWELL,2.073646202,41.94420983,12639.25276,5.093462849,1986.3,0.465896659,464,39.59665652,2.359169904,47.35576157
EPIGRAL,3.739064459,47.13820823,8590.303223,15.74310747,1991.2,,597,29.26650049,6.561991615,43.85940581
LUPIN,1.914384572,42.0459774,91529.19805,14.22544803,2006.35,0.730113092,110,34.84848526,6.36793519,47.80890793
BALAMINES,2.724858513,63.22644363,6559.58245,11.40836443,2024.5,1.918151781,690,32.5263175,3.464738992,32.01983037
RPGLIFE,2.916961605,53.00194721,3407.781346,25.68979412,2060.45,1.031502995,912,48.22787073,9.091053343,38.87498683
SHRIPISTON,3.199888027,100.4638131,9124.040045,24.6335225,2071.3,1.296817006,570,19.52961332,4.515622006,20.61743581
KMEW,3.961525362,36.03370058,2248.98422,25.41548307,2082.2,,1074,,13.25661197,57.78479496
CAPLIPOINT,3.026261685,60.20501554,15830.19581,21.48938671,2082.6,0.648940181,417,32.07349828,6.745352586,34.63255772
GRINDWELL,2.049164087,34.64956647,23188.6432,19.75662133,2094.35,0.950006674,316,61.98017587,11.21975024,60.44375769
MPSLTD,2.733285793,69.43837114,3579.048813,26.78331849,2110.2,1.030023316,892,29.93266549,7.78358665,30.1317462
SASKEN,3.281513464,52.2489901,3254.056915,10.46940051,2154.1,0.975347163,929,49.9778362,4.149048075,41.34235694
THEJO,3.620933749,51.83265664,2342.781394,22.61152322,2160.45,0.410430048,1062,45.63267226,8.595470332,42.11363282
METROPOLIS,2.168481713,24.95569861,11114.75844,12.23163747,2168,0.690938698,494,75.08449939,10.11094393,86.95633269
ACC,2.483859596,124.0282234,41439.01533,15.33289626,2206.7,0.909221273,208,20.29553396,2.537086195,17.73649522
BETA,3.532141695,37.89348426,2159.834061,26.02235794,2246.6,1.176358367,1090,,13.747273,59.28723748
NESTLEIND,1.426327515,40.79044541,219244.5174,,2273.95,0.377774848,39,,65.62458429,55.74712355
LUMAXIND,2.330404019,118.7453812,2132.731794,17.68741087,2281.55,1.052764209,1103,17.1842059,3.175834702,19.21379995
SRF,1.832683664,44.90614352,68076.92531,12.25080906,2296.6,1.164342883,139,60.28347736,5.930552025,50.96684558
GANECOS,2.806529769,17.20776335,5888.996194,4.802868232,2326.95,1.499706103,719,70.09875246,5.597266656,145.0849025
KIRLOSBROS,4.105930805,43.83890043,18688.09664,22.23442849,2353.4,1.290457277,358,47.32361774,10.83946026,53.68291579
INDIAMART,2.466649124,55.15105321,14192.25824,17.60180888,2367.15,0.765166082,443,32.95926205,8.174698892,42.49688059
GLAXO,2.530959213,34.82520581,40410.96238,33.53074239,2385.45,0.438613202,213,59.86543173,22.73292814,68.4978005
RADICO,2.364598071,19.60962581,31961.22071,11.28217045,2388.95,0.766305915,253,111.320472,13.10090125,121.9102899
ADANIENT,3.456463215,28.41707732,276749.4552,7.893992349,2397.8,1.382393779,27,49.99737235,6.26324263,85.42836357
ENDURANCE,2.368673755,48.37809057,33756.27026,14.49480647,2399.8,1.105461645,239,43.88205429,6.781853777,49.60509958
DHUNINV,4.396601766,80.11903212,1467.529773,1.495676775,2406.9,1.461417639,1286,18.42010509,0.426627335,30.04155113
DATAPATTNS,3.764082653,32.45393338,13552.87914,14.58601769,2420.85,,451,73.20340896,10.23469022,74.59342361
PIXTRANS,3.387360795,60.90919766,3322.981902,18.22594106,2438.85,,923,29.03181812,6.744569409,40.04075072
TVSMOTOR,1.910653333,35.49601642,115866.4697,25.13039306,2440.65,0.647738582,76,61.39922085,15.42601156,68.70762031
EIMCOELECO,3.438801401,66.82978566,1419.138078,10.46274936,2460.2,0.969802665,1300,36.8129203,3.674905036,36.8129203
HINDUNILVR,1.443415027,43.73952256,584319.8509,20.16185198,2486.9,0.253656796,9,56.90688069,11.36300587,56.85704495
ASIANPAINT,1.484728974,56.92496435,238899.0055,30.44491473,2491.9,0.717130512,35,52.28624826,12.29936889,43.75255355
BBTC,3.675781016,98.03418828,17435.99781,10.98195962,2499,1.20127313,381,14.34046503,2.621438154,25.47595419
SAFARI,2.469706708,36.55481371,12220.2766,28.1478398,2499.75,0.907720805,470,76.29090149,14.8399779,69.50842728
STYLAMIND,2.770024339,75.78797069,4237.523442,27.08915485,2500.3,,833,32.26131284,7.901699563,32.98967257
HIL,2.080240486,46.00583816,1904.190111,2.788715356,2525.15,1.437602624,1161,95.20950555,1.519898879,54.70238756
TIIL,3.764572029,115.0655873,5766.939535,16.74260331,2543.55,1.141975532,731,21.94588452,3.36508002,21.82710547
HESTERBIO,3.337115508,22.19383992,2223.311702,6.384525641,2613.55,1.394683575,1080,94.81073356,7.340569539,117.7601537
GRASIM,1.687059119,85.2489253,175821.5082,4.295577335,2621.9,0.956334298,49,39.22757199,1.265362472,31.25999124
POLYMED,2.93601481,26.91389194,27274.85596,19.04797026,2691.8,0.345768721,275,92.49790065,18.5535665,105.6100672
DEEPAKNTR,2.212968515,59.4529798,37111.18253,18.19662861,2720.9,1.182650603,226,43.52503111,7.695136838,45.76542425
BALKRISIND,2.184222165,76.11790757,52898.34929,17.93324498,2736.35,0.968869587,170,32.47090374,5.974635726,35.94883369
POWERMECH,2.863110708,80.76640537,8658.75389,15.92049699,2738.7,1.580229992,590,31.71704722,4.706765394,34.90447813
INDOTECH,4.821696693,44.12429379,2912.7474,24.1509045,2742.7,0.767331266,971,48.64307615,13.41290938,62.15850192
